AcceptedAnswerId,AnswerCount,Body,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount
0,4,"<p>So I'm currently doing some robotics research, and we have a custom built arm in the lab that we would like to simulate.  I've done a little googling and wikipedia searching, and there seems to be a fair amount of open source and proprietary applications for doing just what I need, such as Gazebo, LpzRobots, Webots, RoboLogix, and others.  Our primary research tools are in C++ and interface over network.  </p>

<p><strong>My question is, does anyone out there have any experience in dealing with robotics simulators?</strong>  Can you recommend which if any of these I should jump for, or whether I should just pick up and start writing my own from scratch?  My primary use for it will be motion planning testing (so I'd like to be able to control the position of the robot exactly without worrying about dynamics) and controller dynamics testing (just the opposite) for a custom <strong>kinematic chain</strong> robot.</p>
",0,0,2009-12-25T07:52:37.413,4,1960738,128580,1,7,<simulator><robotics><motion-planning>,What's a good Robotics Simulator?,2789
1985150,1,"<p>I'm having a problem similar to [this question][1]</p>

<p><a href=""https://stackoverflow.com/questions/1449072/debugging-problem-in-x-code-iphone-development"">https://stackoverflow.com/questions/1449072/debugging-problem-in-x-code-iphone-development</a></p>

<p>I have created an application, but when  i try to debug it, the breakpoints are created i yellow.The only difference from the above link is that, a message is shown in xcode status bar that GDB:Warning No location found for MapViewController.m 18. MapViewController is ma viewController class.
I don't know what is the problem with it. The funny thing is that the application is working without any problem. But still i need to debug it. pls help</p>
",0,0,2009-12-31T11:55:30.543,0,1985140,221153,1,0,<iphone><debugging><simulator>,debugging problem in xcode,365
0,2,"<p>I want to develop app for Ipod Touch Simulator, but currently, I don't have Ipod Touch Simulator. I'm try to Google but can't get expect result. Please help me!</p>
",0,0,2010-01-06T14:15:28.833,0,2013466,240622,1,0,<ipod-touch><simulator>,How to install Ipod Touch Simulator to develop application for it?,3005
0,3,"<p>I have an iPhone app (Objective C++). My beta testers - some of them, not all of them - are complaining of slow startup, 7 to 10 seconds. On my device (it's a 3GS), it loads in about 2 sec. On the device simulator - even faster. As things stand now, I cannot even isolate the bottleneck.</p>

<p>Can I somehow slow down the simulator or a fast device? Setting the simulated hardware version to 2.0 does not help.</p>

<p>As a last resort, I could try and borrow an old, slow device from a friend for a night or two. But I'd rather not...</p>
",4,0,2010-01-07T01:19:10.947,1,2017583,219159,1,5,<iphone><performance><simulator>,Emulate a slow iPhone,1172
0,2,"<p>I observe that with the iMac magic mouse, while using the iPhone simulator, if:</p>

<p>a) the active view has an object in the center of the iPhone screen which is capable of generating touch events, and
b) the iMac operator accidentally or otherwise drags their finger(s) across the magic mouse surface in a way which would normally be used for scrolling, that</p>

<p>the object in the center generates (bogus) mouse down and drag events.</p>

<p>If there is no such object in the center of the screen, there is no issue.</p>

<p>Is there a way to programmatically or otherwise disable this feature?</p>
",0,0,2010-01-18T17:13:28.153,1,2087797,246607,1,0,<iphone><simulator><magic-mouse>,Touch events with Magic Mouse and iPhone Simulator,2292
0,2,"<p>As far as I know there is no state-space based general purpose circuit simulator around. Though there are certain algorithm to figure out how to find state-spaces (unique?) in a circuit (represented by graphs). Has anyone tried writing a program to simulate some basic circuit elements? </p>

<p>[ref] 1. Sheshu and Reed, Electrical networks and graph theory.
[ref] 2. H Narayanan, Submodular Functions and Electrical Networks ( <a href=""http://www.ee.iitb.ac.in/~hn"" rel=""nofollow noreferrer"">http://www.ee.iitb.ac.in/~hn</a> )</p>
",0,0,2010-01-22T06:42:54.070,0,2115534,1805129,1,1,<graph><theory><simulator><circuit>,State Space and circuit simulator,458
0,1,"<p>I'm a newbie and need some help with an iPhone App running on the Simulator. The app works fine running with Build &amp; Run or Build &amp; Run - breakpoints off, but blows when running with Build &amp; Debug - Breakpoints on. Any help or thoughts would be greatly appreciated. Lon </p>

<p>Specifics: No breakpoints set, never gets to any visible simulator results, seems to blow during initialization phase before it can generate any output. Source of app is the DrinkMixer example, in the ""Head First iPhone development"" book (example built up to page 280) by Dan &amp; Tracey Pilone.</p>

<p>Blows With this Error Message:</p>

<pre><code>Attaching to process 970.
Pending breakpoint 1 - ""*0x01c1b001"" resolved
Program received signal:  “EXC_BAD_ACCESS”.
No memory available to program now: unsafe to call malloc
Data Formatters temporarily unavailable, will re-try after a 'continue'. (Not safe to call dlopen at this time.)
No memory available to program now: unsafe to call malloc
---
Leaks:
The only object noted as ""leaked Object"" is:
Leaked Object   #   Address Size    Responsible Library Responsible Frame
Malloc 128 Bytes &lt;blank&gt; 0x3c11950   128Bytes   CoreGraphics    open_handle_to_dylib_path
___

Object Allocations shows (Highest at top = CFString):

Category   --- Overall Bytes  --  #Overall    -- Live Bytes --  #Living
* All Allocations * 497kb      #5888    496kb   #5878   10
CFString                42kb     #1126   42kb       
Malloc  32.00 KB    32kb     #1     32kb
Malloc 1.00 KB  29kb     #29        29kb
Malloc 8.00 KB  24kb     #3     24kb    
Malloc 32 Bytes 20.81kb  #666   20.75kb
Malloc 1.50 KB  19.5kb    #13       19.5kb 
CFDictionary (key-store)    17.64kb  #159  17.64kb 

(note:  Except for ""All Allocations, the  #Living is the same as #Overall)
---

List of Calls from Debugger:

#0  0x01c1b010 in CFStringCreateByCombiningStrings
#1  0x023a0779 in LoadFontPathCache
#2  0x023a096b in Initialize
#3  0x023a0f3e in GSFontCreateWithName
#4  0x003d4575 in +[UIFont boldSystemFontOfSize:]
#5  0x002cddaa in +[UINavigationButton defaultFont]
#6  0x002d9e37 in -[UINavigationButton initWithValue:width:style:barStyle:possibleTitles:tintColor:]
#7  0x002cdc75 in -[UINavigationButton initWithImage:width:style:]
#8  0x00468eeb in -[UIBarButtonItem(Static) createViewForNavigationItem:]
#9  0x002d1b56 in -[UINavigationItem customRightView]
#10 0x002d20e3 in -[UINavigationItem updateNavigationBarButtonsAnimated:]
#11 0x002d1e1a in -[UINavigationItem setRightBarButtonItem:]
#12 0x00002e7b in -[RootViewController viewDidLoad] at RootViewController.m:41
#13 0x00313796 in -[UIViewController view]
#14 0x00311d92 in -[UIViewController contentScrollView]
#15 0x0031c2b4 in -[UINavigationController _computeAndApplyScrollContentInsetDeltaForViewController:]
#16 0x0031b32e in -[UINavigationController _layoutViewController:]
#17 0x0031cd1a in -[UINavigationController _startTransition:fromViewController:toViewController:]
#18 0x0031831a in -[UINavigationController _startDeferredTransitionIfNeeded]
#19 0x004362e4 in -[UILayoutContainerView layoutSubviews]
#20 0x035342b0 in -[CALayer layoutSublayers]
#21 0x0353406f in CALayerLayoutIfNeeded
#22 0x035338c6 in CA::Context::commit_transaction
#23 0x0353353a in CA::Transaction::commit
#24 0x00295ef9 in -[UIApplication _reportAppLaunchFinished]
#25 0x0029bb88 in -[UIApplication handleEvent:withNewEvent:]
#26 0x002976d3 in -[UIApplication sendEvent:]
#27 0x0029e0b5 in _UIApplicationHandleEvent
#28 0x023a3ed1 in PurpleEventCallback
#29 0x01bb6b80 in CFRunLoopRunSpecific
#30 0x01bb5c48 in CFRunLoopRunInMode
#31 0x00295e69 in -[UIApplication _run]
#32 0x0029f003 in UIApplicationMain
#33 0x00002ba0 in main at main.m:14
</code></pre>

<hr>

<p>The code, including line #41 (noted below) is as follows. And thanks for the formatting help and comment:</p>

<pre><code>#import ""RootViewController.h""  
#import ""DrinkDetailViewController.h"";
#import ""DrinkConstants.h""
#import ""AddDrinkViewController.h""
@implementation RootViewController
@synthesize drinks, addButtonItem;
- (void)viewDidLoad {
    [super viewDidLoad];    
    //  add PATH for PLIST  
    NSString *path = [[NSBundle mainBundle] pathForResource:
                      @""DrinkDirections""  ofType:@""plist""]; 
    NSMutableArray *tmpArray = [[NSMutableArray alloc]                              initWithContentsOfFile:path];   
    self.drinks = tmpArray; 
    [tmpArray release];

// Next is Line #41 - I removed earlier empty lines &amp; Comments

    self.navigationItem.rightBarButtonItem = self.addButtonItem;

}
- (IBAction) addButtonPressed: (id) sender {
    NSLog(@""Add button pressed!"");
</code></pre>

<hr>
",1,0,2010-01-27T00:38:50.473,0,2143794,259683,1,0,<iphone><debugging><memory><simulator>,"iPhone Memory Error - when using Build & Debug, How to debug?",1996
0,1,"<p>I have a TestData.plist stored in the resource folder and when the content is displayed in the textview i want it to be editable in a sense that user can edit and save the text on textview to the same TestData.plist file. what is the best way to do it?I am a total noob in iphone dev. Need help please..</p>
",0,0,2010-01-27T01:55:29.833,0,2144068,226826,1,0,<iphone><iphone-sdk-3.0><sdk><uitextview><simulator>,Update text from UITextView to Plist,440
0,3,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/1248520/gcc-4-2-failed-with-exit-code-1-iphone"">gcc-4.2 failed with exit code 1 iphone</a>  </p>
</blockquote>



<p>I am getting the error </p>

<pre><code>Command /Developer/Platforms/iPhoneSimulator.platform/Developer/usr/bin/gcc-4.2 failed with exit code 1
</code></pre>

<p>every time I try to run the program on the iPhone device and the Simulator.</p>

<p>I am also seeing this:</p>

<pre><code>ld: duplicate symbol .objc_class_name_MainView in /Volumes/Mark's Flash Drive/iFtB/build/iFtB.build/Debug-iphonesimulator/iFtB.build/Objects-normal/i386/MainView.o and /Volumes/Mark's Flash Drive/iFtB/build/iFtB.build/Debug-iphonesimulator/iFtB.build/Objects-normal/i386/iFtBAppDelegate.o
</code></pre>

<p>too. Could this be part of the problem?</p>

<p>Thanks in advance,</p>

<p>Mr. Man</p>
",0,0,2010-01-30T01:19:15.837,4,2166408,304725,1,7,<iphone><objective-c><gcc><simulator>,/Developer/Platforms/iPhoneSimulator.platform/Developer/usr/bin/gcc-4.2 failed with exit code 1 error,22299
0,3,"<p>Is it possible that there will still be leaks when running my app on an iPhone even if the simulator has absolutely none??</p>
",3,0,2010-02-04T06:26:40.140,0,2197768,265735,1,1,<iphone><xcode><memory><simulator><memory-leaks>,iPhone Simulator leaks vs iPhone Device Leaks?,1014
2323048,3,"<p>I am developing a simulator. I have chosen QT for the GUI. My project involves a lot of manipulation of data and I use QT just to plot my results. </p>

<p>My code structure is such that my main function contains a global object of my data, an object of the QT GUI and other objects for manipulating this data. I need to modify this data at every 30 ms. I have also attached a simplified version of my main file.</p>

<p>My problem is that I cannot call functions of my other objects (other than the GUI) before exiting the QT object. I have implemented timers in QT in isolation which plots the new data and works fine. All I want to do is call my ai and phySim object at a particular time interval independant of the QT object. I want these three objects to be completely independent.</p>

<pre><code>world* _world;
int main(int argc, char *args[])

{
_world = new world();


gui *GUI; ///QT object

ai *AI;//object to manipulate data

phySim *sim;//object to manipulate data

/////////////////////////////////// this gets executed only when i close the QT gui
    AI = new ai(_world); 
AI-&gt;doSomething();

sim = new phySim(_world);
sim-&gt;updateWorld();
//////////////////////////////////////////////////////////////////////////////

QApplication app(argc,args);
GUI = new gui(_world);  
GUI-&gt;show();


return app.exec();  
} 
</code></pre>
",0,0,2010-02-23T22:19:41.603,0,2322203,269037,1,1,<multithreading><qt><simulator>,How to run parallel codes using QT?,2785
